consensus_line,num_bookmakers,avg_vig,over_best_odds,over_best_book,over_avg_odds,over_worst_odds,over_worst_book,under_best_odds,under_best_book,under_avg_odds,under_worst_odds,under_worst_book,best_market_vig,avg_market_vig,is_arbitrage,arb_opportunity,arb_profit_pct,alternative_lines,num_alternative_lines,date,player,game
2.5,7,6.78,105,betmgm,-14.6,-106,draftkings,-122,draftkings,-131.1,-140,betmgm,3.74,-30.55,False,0,0.0,,0,2025-11-06,Sam Merrill,Philadelphia 76ers @ Cleveland Cavaliers
1.5,8,6.91,-111,draftkings,-114.5,-120,betmgm,-110,betmgm,-115.2,-120,betrivers,4.99,6.92,False,0,0.0,,0,2025-11-06,Santi Aldama,Houston Rockets @ Memphis Grizzlies
2.5,6,7.33,146,betonlineag,136.2,130,williamhill_us,-175,betmgm,-185.5,-192,betonlineag,4.29,7.32,False,0,0.0,[1.5],1,2025-11-06,Shaedon Sharpe,Oklahoma City Thunder @ Portland Trail Blazers
1.5,7,6.95,190,bovada,-112.6,-172,draftkings,132,draftkings,67.6,-260,bovada,-22.41,12.63,True,1,22.41,,0,2025-11-06,Shai Gilgeous-Alexander,Oklahoma City Thunder @ Portland Trail Blazers
1.5,5,7.12,138,fanduel,126.2,110,betmgm,-150,betmgm,-169.6,-186,fanduel,2.02,7.12,False,0,0.0,,0,2025-11-06,Simone Fontecchio,Miami Heat @ Denver Nuggets
1.5,8,6.83,110,bovada,0.5,-105,fanatics,-124,draftkings,-132.5,-145,bovada,2.98,56.49,False,0,0.0,,0,2025-11-06,Stephon Castle,San Antonio Spurs @ Los Angeles Lakers
1.5,7,6.99,-120,fanduel,-126.0,-140,betmgm,105,betmgm,-76.7,-110,fanduel,3.33,-0.84,False,0,0.0,,0,2025-11-06,Svi Mykhailiuk,Utah Jazz @ Detroit Pistons
1.5,7,6.79,105,bovada,-16.9,-115,betmgm,-115,betmgm,-128.4,-135,bovada,2.27,-29.35,False,0,0.0,,0,2025-11-06,Tari Eason,Houston Rockets @ Memphis Grizzlies
0.5,4,7.08,-145,fanatics,-146.2,-148,williamhill_us,114,betonlineag,109.8,105,williamhill_us,5.91,7.07,False,0,0.0,,0,2025-11-06,Taylor Hendricks,Utah Jazz @ Detroit Pistons
1.5,7,7.51,165,betrivers,154.6,140,fanatics,-184,draftkings,-214.9,-230,betrivers,2.52,7.52,False,0,0.0,[0.5],1,2025-11-06,Terance Mann,Brooklyn Nets @ Indiana Pacers
1.5,7,6.86,190,bovada,-103.9,-158,fanduel,118,draftkings,61.7,-260,bovada,-19.65,12.78,True,1,19.65,,0,2025-11-06,Tim Hardaway Jr,Miami Heat @ Denver Nuggets
1.5,7,6.82,210,bovada,-98.6,-169,draftkings,130,draftkings,27.0,-290,bovada,-24.26,28.38,True,1,24.26,[2.5],1,2025-11-06,Toumani Camara,Oklahoma City Thunder @ Portland Trail Blazers
0.5,2,7.43,115,fanatics,115.0,115,fanatics,-150,fanatics,-156.0,-162,williamhill_us,6.51,7.45,False,0,0.0,,0,2025-11-06,Trendon Watford,Philadelphia 76ers @ Cleveland Cavaliers
2.5,8,6.89,170,bovada,-96.5,-136,fanduel,105,draftkings,60.4,-230,bovada,-14.18,11.46,True,1,14.18,,0,2025-11-06,Trey Murphy III,New Orleans Pelicans @ Dallas Mavericks
1.5,8,6.8,-114,fanduel,-126.0,-142,draftkings,110,draftkings,-54.9,-115,bovada,0.89,-8.82,False,0,0.0,,0,2025-11-06,Tyrese Martin,Brooklyn Nets @ Indiana Pacers
3.5,8,6.94,160,bovada,-99.5,-157,draftkings,121,draftkings,13.2,-215,bovada,-16.29,38.17,True,1,16.29,,0,2025-11-06,Tyrese Maxey,Philadelphia 76ers @ Cleveland Cavaliers
2.5,5,7.34,140,fanduel,133.0,126,draftkings,-164,draftkings,-181.2,-190,fanatics,3.79,7.36,False,0,0.0,[1.5],1,2025-11-06,VJ Edgecombe,Philadelphia 76ers @ Cleveland Cavaliers
1.5,8,6.85,-109,betrivers,-117.5,-127,draftkings,-102,draftkings,-112.2,-122,betrivers,2.65,6.91,False,0,0.0,,0,2025-11-06,Victor Wembanyama,San Antonio Spurs @ Los Angeles Lakers
3.5,5,7.07,144,betonlineag,138.0,134,draftkings,-175,draftkings,-186.2,-192,fanduel,4.62,7.08,False,0,0.0,[2.5],1,2025-11-06,Zach LaVine,Golden State Warriors @ Sacramento Kings
1.5,5,7.04,-133,draftkings,-137.4,-140,fanatics,105,fanatics,103.4,100,williamhill_us,5.86,7.04,False,0,0.0,,0,2025-11-06,Ziaire Williams,Brooklyn Nets @ Indiana Pacers
1.5,6,6.97,190,bovada,-96.3,-159,williamhill_us,118,fanduel,52.7,-260,bovada,-19.65,14.57,True,1,19.65,,0,2025-11-07,Bogdan Bogdanovic,Los Angeles Clippers @ Phoenix Suns
1.5,7,6.96,210,bovada,-89.4,-152,fanduel,114,fanduel,19.9,-290,bovada,-21.01,30.64,True,1,21.01,,0,2025-11-07,Bradley Beal,Los Angeles Clippers @ Phoenix Suns
1.5,6,6.77,137,draftkings,126.0,115,betmgm,-155,betmgm,-166.7,-178,draftkings,2.98,6.75,False,0,0.0,,0,2025-11-07,Brook Lopez,Los Angeles Clippers @ Phoenix Suns
1.5,7,6.93,119,draftkings,113.0,105,betmgm,-140,betmgm,-149.9,-155,betrivers,4.0,6.93,False,0,0.0,,0,2025-11-07,Chris Paul,Los Angeles Clippers @ Phoenix Suns
2.5,5,6.99,158,fanduel,146.2,140,williamhill_us,-185,draftkings,-197.4,-215,fanduel,3.67,6.99,False,0,0.0,[1.5],1,2025-11-07,Collin Gillespie,Los Angeles Clippers @ Phoenix Suns
1.5,6,7.04,190,bovada,-92.7,-158,fanduel,118,fanduel,49.7,-260,bovada,-19.65,14.91,True,1,19.65,,0,2025-11-07,Derrick Jones,Los Angeles Clippers @ Phoenix Suns
2.5,6,6.85,145,betrivers,136.0,130,williamhill_us,-173,draftkings,-181.5,-195,betrivers,4.19,6.85,False,0,0.0,[1.5],1,2025-11-07,Devin Booker,Los Angeles Clippers @ Phoenix Suns
3.5,4,6.81,124,betonlineag,120.5,118,draftkings,-153,draftkings,-159.5,-164,williamhill_us,5.12,6.82,False,0,0.0,,0,2025-11-07,Grayson Allen,Los Angeles Clippers @ Phoenix Suns
1.5,7,6.99,175,bovada,-113.1,-174,fanduel,130,fanduel,69.3,-240,bovada,-20.16,12.15,True,1,20.16,,0,2025-11-07,Jalen Green,Los Angeles Clippers @ Phoenix Suns
1.5,6,6.94,145,betmgm,137.3,130,bovada,-170,bovada,-184.3,-200,betmgm,3.78,6.96,False,0,0.0,,0,2025-11-07,John Collins,Los Angeles Clippers @ Phoenix Suns
1.5,7,6.91,166,draftkings,154.1,128,betrivers,-175,betrivers,-208.3,-225,williamhill_us,1.23,6.91,False,0,0.0,,0,2025-11-07,Kris Dunn,Los Angeles Clippers @ Phoenix Suns
1.5,3,6.99,-140,betmgm,-140.7,-141,betonlineag,108,betonlineag,106.0,105,williamhill_us,6.41,6.99,False,0,0.0,,0,2025-11-07,Nicolas Batum,Los Angeles Clippers @ Phoenix Suns
2.5,6,7.0,124,fanduel,115.2,105,betmgm,-140,betmgm,-153.3,-166,fanduel,2.98,7.0,False,0,0.0,[1.5],1,2025-11-07,Royce O'Neale,Los Angeles Clippers @ Phoenix Suns
1.5,3,7.12,145,williamhill_us,144.7,144,betonlineag,-189,betonlineag,-196.3,-200,williamhill_us,6.21,7.13,False,0,0.0,,0,2025-11-07,Ryan Dunn,Los Angeles Clippers @ Phoenix Suns
2.5,6,7.08,134,betonlineag,129.5,120,betmgm,-160,betmgm,-174.0,-180,betrivers,4.27,7.08,False,0,0.0,[1.5],1,2025-11-08,A.J. Green,Chicago Bulls @ Milwaukee Bucks
1.5,8,6.85,-118,betmgm,-130.8,-143,betrivers,108,betrivers,24.0,-115,betmgm,2.21,37.31,False,0,0.0,,0,2025-11-08,Aaron Gordon,Golden State Warriors @ Denver Nuggets
0.5,4,7.14,-125,fanatics,-128.5,-132,betonlineag,102,betonlineag,-53.8,-107,williamhill_us,5.06,-8.8,False,0,0.0,,0,2025-11-08,Ace Bailey,Utah Jazz @ Minnesota Timberwolves
1.5,5,7.47,141,betonlineag,135.8,130,fanatics,-176,draftkings,-186.2,-190,williamhill_us,5.26,7.47,False,0,0.0,,0,2025-11-08,Ajay Mitchell,Oklahoma City Thunder @ Sacramento Kings
1.5,8,6.98,110,fanatics,79.8,-105,betmgm,-130,betmgm,-138.9,-145,fanatics,4.14,13.77,False,0,0.0,,0,2025-11-08,Al Horford,Golden State Warriors @ Denver Nuggets
1.5,7,7.18,150,betmgm,135.9,124,fanduel,-166,fanduel,-184.0,-200,betmgm,2.41,7.19,False,0,0.0,,0,2025-11-08,Alex Caruso,Oklahoma City Thunder @ Sacramento Kings
1.5,7,7.47,200,betrivers,162.6,140,fanatics,-205,fanduel,-226.3,-278,betrivers,0.55,7.44,False,0,0.0,[0.5],1,2025-11-08,Alex Sarr,Cleveland Cavaliers @ Washington Wizards
0.5,4,7.21,-135,betmgm,-139.8,-147,betonlineag,113,betonlineag,104.5,100,williamhill_us,4.4,7.19,False,0,0.0,,0,2025-11-08,Alperen Sengun,Houston Rockets @ San Antonio Spurs
0.5,4,7.0,100,betmgm,-6.0,-119,betonlineag,-109,betonlineag,-125.8,-135,betmgm,2.15,-38.64,False,0,0.0,,0,2025-11-08,Amen Thompson,Houston Rockets @ San Antonio Spurs
1.5,8,7.2,210,bovada,-115.9,-185,betmgm,135,betmgm,68.9,-290,bovada,-25.19,12.89,True,1,25.19,,0,2025-11-08,Andrew Wiggins,Charlotte Hornets @ Miami Heat
2.5,7,19.76,117,draftkings,-1331.4,-10000,williamhill_us,-139,betrivers,-1556.3,-10000,williamhill_us,4.24,86.98,False,0,0.0,,0,2025-11-08,Anfernee Simons,Boston Celtics @ Orlando Magic
0.5,1,7.19,-235,betmgm,-235.0,-235,betmgm,170,betmgm,170.0,170,betmgm,7.19,7.19,False,0,0.0,[1.5],1,2025-11-08,Anthony Black,Boston Celtics @ Orlando Magic
3.5,6,6.99,120,betmgm,72.3,-105,draftkings,-126,draftkings,-140.2,-155,betmgm,1.21,16.39,False,0,0.0,[2.5],1,2025-11-08,Anthony Edwards,Utah Jazz @ Minnesota Timberwolves
0.5,4,7.5,130,fanatics,123.2,113,betonlineag,-147,betonlineag,-168.8,-190,fanatics,2.99,7.58,False,0,0.0,,0,2025-11-08,Ausar Thompson,Detroit Pistons @ Brooklyn Nets
1.5,7,6.99,130,betmgm,121.9,116,fanduel,-154,fanduel,-162.6,-175,betmgm,4.11,6.99,False,0,0.0,,0,2025-11-08,Ayo Dosunmu,Chicago Bulls @ Milwaukee Bucks
1.5,6,7.07,144,betonlineag,133.5,110,betmgm,-145,betmgm,-179.8,-190,fanatics,0.17,7.09,False,0,0.0,,0,2025-11-08,Bobby Portis,Chicago Bulls @ Milwaukee Bucks
1.5,6,7.59,150,bovada,-138.8,-210,fanatics,152,fanduel,84.2,-200,bovada,-20.32,12.43,True,1,20.32,[2.5],1,2025-11-08,Brandin Podziemski,Golden State Warriors @ Denver Nuggets
1.5,7,6.76,210,bovada,-82.3,-141,betrivers,106,betrivers,15.1,-290,bovada,-19.2,31.99,True,1,19.2,,0,2025-11-08,Brandon Ingram,Toronto Raptors @ Atlanta Hawks
0.5,3,6.8,-127,williamhill_us,-130.7,-135,betonlineag,105,betonlineag,32.7,-107,williamhill_us,4.73,32.02,False,0,0.0,,0,2025-11-08,Bruce Brown,Golden State Warriors @ Denver Nuggets
1.5,7,7.27,175,bovada,-124.0,-190,williamhill_us,135,williamhill_us,75.4,-240,bovada,-21.08,12.36,True,1,21.08,[2.5],1,2025-11-08,Buddy Hield,Golden State Warriors @ Denver Nuggets
2.5,7,7.3,134,fanduel,124.1,115,betmgm,-155,betmgm,-168.0,-180,fanduel,3.52,7.3,False,0,0.0,[1.5],1,2025-11-08,C.J. McCollum,Cleveland Cavaliers @ Washington Wizards
2.5,7,6.97,115,betmgm,80.1,-104,betrivers,-129,betrivers,-144.3,-155,betmgm,2.84,14.58,False,0,0.0,[1.5],1,2025-11-08,Cade Cunningham,Detroit Pistons @ Brooklyn Nets
1.5,3,7.03,-105,fanatics,-109.7,-114,williamhill_us,-118,betmgm,-121.0,-125,fanatics,5.35,7.06,False,0,0.0,,0,2025-11-08,Cam Spencer,Dallas Mavericks @ Memphis Grizzlies
1.5,8,6.88,-115,fanatics,-122.9,-135,bovada,105,bovada,-82.5,-115,fanatics,2.27,0.34,False,0,0.0,,0,2025-11-08,Cameron Johnson,Golden State Warriors @ Denver Nuggets
1.5,4,7.28,115,betmgm,108.5,104,betonlineag,-135,betonlineag,-146.0,-155,betmgm,3.96,7.31,False,0,0.0,,0,2025-11-08,Caris LeVert,Detroit Pistons @ Brooklyn Nets
1.5,5,7.72,180,betmgm,157.0,135,fanatics,-181,draftkings,-220.6,-250,betmgm,0.13,7.72,False,0,0.0,[0.5],1,2025-11-08,Carlton Carrington,Cleveland Cavaliers @ Washington Wizards
1.5,7,7.06,-105,betonlineag,-107.7,-110,betmgm,-120,bovada,-123.3,-127,williamhill_us,5.76,7.07,False,0,0.0,,0,2025-11-08,Cason Wallace,Oklahoma City Thunder @ Sacramento Kings
1.5,7,6.88,120,betmgm,111.7,106,fanduel,-140,fanduel,-147.9,-160,betmgm,3.79,6.89,False,0,0.0,,0,2025-11-08,Cedric Coward,Dallas Mavericks @ Memphis Grizzlies
1.5,7,6.89,-114,fanduel,-117.9,-121,williamhill_us,-109,betonlineag,-111.9,-115,bovada,5.42,6.9,False,0,0.0,,0,2025-11-08,Chet Holmgren,Oklahoma City Thunder @ Sacramento Kings
0.5,3,7.82,-208,betonlineag,-231.0,-250,fanatics,175,betmgm,162.7,155,fanatics,3.9,7.86,False,0,0.0,,0,2025-11-08,Christian Braun,Golden State Warriors @ Denver Nuggets
1.5,7,7.28,175,betmgm,157.7,140,fanatics,-200,bovada,-217.0,-235,betmgm,3.03,7.26,False,0,0.0,,0,2025-11-08,Cole Anthony,Chicago Bulls @ Milwaukee Bucks
0.5,2,6.82,105,betmgm,102.5,100,fanatics,-130,fanatics,-135.0,-140,betmgm,5.3,6.83,False,0,0.0,,0,2025-11-08,Collin Murray-Boyles,Toronto Raptors @ Atlanta Hawks
1.5,7,6.84,-110,betmgm,-123.0,-135,bovada,105,bovada,-78.9,-120,betmgm,1.16,-0.75,False,0,0.0,,0,2025-11-08,Collin Sexton,Charlotte Hornets @ Miami Heat
1.5,7,6.89,123,draftkings,113.3,108,fanduel,-144,fanduel,-150.0,-162,draftkings,3.86,6.89,False,0,0.0,,0,2025-11-08,Cooper Flagg,Dallas Mavericks @ Memphis Grizzlies
1.5,5,6.87,-105,fanatics,-110.2,-114,williamhill_us,-115,betonlineag,-119.6,-125,fanatics,4.71,6.89,False,0,0.0,,0,2025-11-08,Corey Kispert,Cleveland Cavaliers @ Washington Wizards
0.5,2,6.88,-105,fanatics,-110.0,-115,betmgm,-115,betmgm,-120.0,-125,fanatics,4.71,6.93,False,0,0.0,,0,2025-11-08,Craig Porter Jr,Cleveland Cavaliers @ Washington Wizards
2.5,6,6.79,125,betmgm,114.7,104,draftkings,-136,draftkings,-151.3,-166,fanduel,2.07,6.8,False,0,0.0,[1.5],1,2025-11-08,D'Angelo Russell,Dallas Mavericks @ Memphis Grizzlies
2.5,7,7.17,146,fanduel,125.1,110,betmgm,-150,betmgm,-168.6,-198,fanduel,0.65,7.18,False,0,0.0,[1.5],1,2025-11-08,Darius Garland,Cleveland Cavaliers @ Washington Wizards
1.5,4,7.98,178,betonlineag,163.2,155,fanatics,-220,betmgm,-233.2,-250,fanatics,4.72,7.98,False,0,0.0,[0.5],1,2025-11-08,Davion Mitchell,Charlotte Hornets @ Miami Heat
0.5,2,8.62,250,betmgm,237.5,225,fanatics,-375,betmgm,-375.0,-375,betmgm,7.52,8.58,False,0,0.0,,0,2025-11-08,Day'Ron Sharpe,Detroit Pistons @ Brooklyn Nets
2.5,8,7.03,118,fanduel,107.2,100,betmgm,-130,bovada,-142.6,-158,fanduel,2.39,7.04,False,0,0.0,,0,2025-11-08,De'Andre Hunter,Cleveland Cavaliers @ Washington Wizards
0.5,5,6.85,-120,betmgm,-137.4,-145,draftkings,110,draftkings,64.0,-110,betmgm,2.16,18.85,False,0,0.0,,0,2025-11-08,DeMar DeRozan,Oklahoma City Thunder @ Sacramento Kings
1.5,7,6.96,120,bovada,48.3,-105,betmgm,-126,draftkings,-139.9,-160,bovada,1.21,25.75,False,0,0.0,,0,2025-11-08,Dennis Schroder,Oklahoma City Thunder @ Sacramento Kings
2.5,7,6.92,-139,betrivers,-142.6,-148,draftkings,113,draftkings,107.7,105,betrivers,5.11,6.92,False,0,0.0,,0,2025-11-08,Derrick White,Boston Celtics @ Orlando Magic
2.5,5,7.27,143,betrivers,136.6,129,draftkings,-171,draftkings,-185.8,-195,betrivers,4.25,7.28,False,0,0.0,[1.5],1,2025-11-08,Desmond Bane,Boston Celtics @ Orlando Magic
2.5,8,6.89,-109,betrivers,-113.9,-125,draftkings,-105,draftkings,-116.0,-122,betrivers,3.37,6.95,False,0,0.0,,0,2025-11-08,Devin Vassell,Houston Rockets @ San Antonio Spurs
0.5,3,7.01,-120,betmgm,-122.3,-125,fanatics,-105,fanatics,-108.3,-110,williamhill_us,5.76,7.02,False,0,0.0,[1.5],1,2025-11-08,Domantas Sabonis,Oklahoma City Thunder @ Sacramento Kings
3.5,8,7.03,160,bovada,-93.5,-145,betmgm,105,betmgm,-41.8,-215,bovada,-12.76,-22.23,True,1,12.76,,0,2025-11-08,Donovan Mitchell,Cleveland Cavaliers @ Washington Wizards
3.5,6,7.34,125,fanatics,118.5,110,betmgm,-150,betmgm,-160.3,-175,fanatics,4.44,7.35,False,0,0.0,[2.5],1,2025-11-08,Donte DiVincenzo,Utah Jazz @ Minnesota Timberwolves
1.5,7,7.51,175,betrivers,157.9,135,betmgm,-185,betmgm,-219.9,-240,betrivers,1.28,7.52,False,0,0.0,[0.5],1,2025-11-08,Draymond Green,Golden State Warriors @ Denver Nuggets
0.5,3,7.26,-172,betonlineag,-179.0,-190,betmgm,140,betmgm,132.0,125,fanatics,4.9,7.26,False,0,0.0,,0,2025-11-08,Dru Smith,Charlotte Hornets @ Miami Heat
2.5,8,7.23,155,bovada,-107.8,-159,betrivers,118,fanduel,43.4,-210,bovada,-14.91,21.61,True,1,14.91,,0,2025-11-08,Duncan Robinson,Detroit Pistons @ Brooklyn Nets
0.5,3,7.69,150,betmgm,134.7,124,betonlineag,-161,betonlineag,-187.0,-210,betmgm,1.69,7.77,False,0,0.0,,0,2025-11-08,Dyson Daniels,Toronto Raptors @ Atlanta Hawks
1.5,3,7.43,120,betmgm,120.0,120,betmgm,-160,betmgm,-163.0,-165,fanatics,6.99,7.43,False,0,0.0,,0,2025-11-08,Egor Demin,Detroit Pistons @ Brooklyn Nets
1.5,8,6.92,106,fanduel,23.6,-110,betmgm,-120,betmgm,-130.6,-140,fanduel,3.09,37.53,False,0,0.0,,0,2025-11-08,Evan Mobley,Cleveland Cavaliers @ Washington Wizards
1.5,6,6.93,100,betmgm,-83.2,-132,betrivers,-103,betrivers,-114.2,-135,betmgm,0.74,-1.29,False,0,0.0,,0,2025-11-08,Franz Wagner,Boston Celtics @ Orlando Magic
2.5,7,6.77,-105,draftkings,-112.4,-118,betmgm,-110,betmgm,-116.9,-125,draftkings,3.6,6.81,False,0,0.0,,0,2025-11-08,Gary Trent Jr,Chicago Bulls @ Milwaukee Bucks
0.5,3,7.05,126,betonlineag,125.3,125,betmgm,-164,betonlineag,-168.0,-175,fanatics,6.37,7.07,False,0,0.0,,0,2025-11-08,Giannis Antetokounmpo,Chicago Bulls @ Milwaukee Bucks
1.5,7,7.51,188,fanduel,170.9,155,williamhill_us,-210,betmgm,-239.9,-265,betrivers,2.46,7.5,False,0,0.0,[0.5],1,2025-11-08,Gradey Dick,Toronto Raptors @ Atlanta Hawks
1.5,8,7.0,210,bovada,-109.5,-165,betmgm,125,betmgm,65.4,-290,bovada,-23.3,12.74,True,1,23.3,,0,2025-11-08,Harrison Barnes,Houston Rockets @ San Antonio Spurs
2.5,6,6.89,127,draftkings,122.7,120,fanduel,-160,fanduel,-163.0,-167,draftkings,5.59,6.89,False,0,0.0,[1.5],1,2025-11-08,Immanuel Quickley,Toronto Raptors @ Atlanta Hawks
0.5,2,6.78,-224,draftkings,-224.5,-225,betmgm,167,draftkings,166.0,165,betmgm,6.59,6.78,False,0,0.0,[1.5],1,2025-11-08,Isaac Okoro,Chicago Bulls @ Milwaukee Bucks
2.5,3,7.54,-155,betmgm,-159.0,-165,fanatics,120,fanatics,116.7,115,williamhill_us,6.24,7.54,False,0,0.0,,0,2025-11-08,Isaiah Joe,Oklahoma City Thunder @ Sacramento Kings
1.5,8,7.22,135,betmgm,120.6,110,bovada,-145,bovada,-162.6,-185,betmgm,1.74,7.25,False,0,0.0,,0,2025-11-08,Isaiah Stewart II,Detroit Pistons @ Brooklyn Nets
1.5,7,6.86,104,draftkings,-46.9,-110,bovada,-120,bovada,-126.9,-137,draftkings,3.57,-12.17,False,0,0.0,,0,2025-11-08,Ja Morant,Dallas Mavericks @ Memphis Grizzlies
1.5,8,7.02,190,bovada,-115.1,-174,draftkings,132,draftkings,71.4,-260,bovada,-22.41,11.87,True,1,22.41,,0,2025-11-08,Jabari Smith Jr,Houston Rockets @ San Antonio Spurs
1.5,7,7.02,130,betmgm,113.3,105,williamhill_us,-140,fanduel,-150.9,-175,betmgm,1.81,7.02,False,0,0.0,,0,2025-11-08,Jaden McDaniels,Utah Jazz @ Minnesota Timberwolves
0.5,4,6.85,-110,betmgm,-113.2,-118,williamhill_us,-114,williamhill_us,-116.2,-118,betmgm,5.65,6.86,False,0,0.0,,0,2025-11-08,Jaime Jaquez Jr,Charlotte Hornets @ Miami Heat
0.5,3,7.42,-164,betonlineag,-173.0,-190,fanatics,130,fanatics,126.7,125,betmgm,5.6,7.49,False,0,0.0,[1.5],1,2025-11-08,Jalen Johnson,Toronto Raptors @ Atlanta Hawks
1.5,3,7.84,178,betonlineag,166.0,155,fanatics,-220,betmgm,-236.0,-250,fanatics,4.72,7.83,False,0,0.0,,0,2025-11-08,Jalen Smith,Chicago Bulls @ Milwaukee Bucks
1.5,6,7.05,105,fanatics,102.3,100,betrivers,-134,betrivers,-136.0,-140,fanatics,6.05,7.05,False,0,0.0,,0,2025-11-08,Jalen Suggs,Boston Celtics @ Orlando Magic
1.5,3,7.28,125,betmgm,123.3,120,fanatics,-165,betmgm,-166.7,-170,williamhill_us,6.71,7.28,False,0,0.0,,0,2025-11-08,Jalen Wilson,Detroit Pistons @ Brooklyn Nets
2.5,7,7.22,132,draftkings,120.3,110,betmgm,-150,betmgm,-161.9,-175,draftkings,3.1,7.21,False,0,0.0,[1.5],1,2025-11-08,Jamal Murray,Golden State Warriors @ Denver Nuggets
0.5,7,7.49,210,bovada,-133.9,-215,fanduel,158,fanduel,76.9,-290,bovada,-28.98,13.78,True,1,28.98,,0,2025-11-08,Jamal Shead,Toronto Raptors @ Atlanta Hawks
1.5,7,6.97,114,draftkings,108.1,105,williamhill_us,-140,fanduel,-143.4,-151,draftkings,5.06,6.96,False,0,0.0,,0,2025-11-08,Jaren Jackson Jr,Dallas Mavericks @ Memphis Grizzlies
1.5,5,7.22,-172,betonlineag,-181.0,-192,draftkings,145,draftkings,133.6,130,fanduel,4.05,7.22,False,0,0.0,[2.5],1,2025-11-08,Jaylen Brown,Boston Celtics @ Orlando Magic
1.5,7,6.86,-101,draftkings,-118.1,-135,bovada,105,bovada,-83.7,-130,draftkings,-0.97,-0.27,True,1,0.97,,0,2025-11-08,Jaylen Wells,Dallas Mavericks @ Memphis Grizzlies
1.5,1,6.5,118,betonlineag,118.0,118,betonlineag,-154,betonlineag,-154.0,-154,betonlineag,6.5,6.5,False,0,0.0,,0,2025-11-08,Jaylin Williams,Oklahoma City Thunder @ Sacramento Kings
1.5,4,6.92,125,betmgm,122.5,120,williamhill_us,-160,betmgm,-163.0,-165,fanatics,5.98,6.92,False,0,0.0,,0,2025-11-08,Jaylon Tyson,Cleveland Cavaliers @ Washington Wizards
0.5,4,7.18,120,betmgm,118.0,115,williamhill_us,-152,betonlineag,-158.5,-165,fanatics,5.77,7.19,False,0,0.0,,0,2025-11-08,Jeremy Sochan,Houston Rockets @ San Antonio Spurs
0.5,4,6.99,-150,fanatics,-156.5,-164,betonlineag,125,betonlineag,117.5,115,williamhill_us,4.44,6.99,False,0,0.0,,0,2025-11-08,Jimmy Butler,Golden State Warriors @ Denver Nuggets
0.5,5,6.97,-115,betmgm,-128.0,-139,draftkings,106,draftkings,-23.8,-118,betmgm,2.03,-24.64,False,0,0.0,,0,2025-11-08,Jock Landale,Dallas Mavericks @ Memphis Grizzlies
1.5,8,7.07,155,betrivers,132.5,120,betmgm,-160,betmgm,-178.2,-210,betrivers,0.75,7.07,False,0,0.0,,0,2025-11-08,Jonathan Kuminga,Golden State Warriors @ Denver Nuggets
1.5,7,6.74,105,betmgm,43.9,-105,fanatics,-125,fanatics,-132.6,-140,betmgm,4.34,26.52,False,0,0.0,,0,2025-11-08,Josh Giddey,Chicago Bulls @ Milwaukee Bucks
1.5,1,6.33,164,betonlineag,164.0,164,betonlineag,-217,betonlineag,-217.0,-217,betonlineag,6.33,6.33,False,0,0.0,,0,2025-11-08,Josh Minott,Boston Celtics @ Orlando Magic
1.5,4,7.15,128,betonlineag,125.8,125,williamhill_us,-165,betmgm,-169.2,-175,fanatics,6.12,7.16,False,0,0.0,,0,2025-11-08,Josh Okogie,Houston Rockets @ San Antonio Spurs
1.5,7,7.16,165,bovada,-127.6,-190,fanatics,134,fanduel,80.0,-220,bovada,-19.53,11.61,True,1,19.53,[2.5],1,2025-11-08,Julian Champagnie,Houston Rockets @ San Antonio Spurs
1.5,7,7.13,190,bovada,-118.1,-190,betmgm,140,betmgm,70.6,-260,bovada,-23.85,12.78,True,1,23.85,,0,2025-11-08,Julius Randle,Utah Jazz @ Minnesota Timberwolves
0.5,4,7.02,100,betmgm,-3.0,-109,betonlineag,-119,betonlineag,-129.0,-135,betmgm,4.34,-40.76,False,0,0.0,,0,2025-11-08,Jusuf Nurkic,Utah Jazz @ Minnesota Timberwolves
1.5,1,6.39,182,betonlineag,182.0,182,betonlineag,-244,betonlineag,-244.0,-244,betonlineag,6.39,6.39,False,0,0.0,[0.5],1,2025-11-08,Kel'el Ware,Charlotte Hornets @ Miami Heat
0.5,4,7.95,-196,betonlineag,-218.5,-240,fanatics,160,betmgm,153.8,150,betonlineag,4.68,8.01,False,0,0.0,,0,2025-11-08,Keldon Johnson,Houston Rockets @ San Antonio Spurs
1.5,7,7.31,152,betonlineag,142.1,130,fanatics,-185,betmgm,-194.0,-200,betonlineag,4.59,7.28,False,0,0.0,,0,2025-11-08,Kentavious Caldwell-Pope,Dallas Mavericks @ Memphis Grizzlies
1.5,6,7.16,164,fanduel,138.5,125,betmgm,-165,betmgm,-187.7,-225,fanduel,0.14,7.17,False,0,0.0,[0.5],1,2025-11-08,Keon Ellis,Oklahoma City Thunder @ Sacramento Kings
2.5,6,7.1,126,fanduel,121.2,107,draftkings,-141,draftkings,-162.5,-175,fanatics,2.75,7.12,False,0,0.0,[1.5],1,2025-11-08,Kevin Durant,Houston Rockets @ San Antonio Spurs
1.5,6,7.11,165,bovada,-126.3,-190,fanatics,140,fanduel,76.7,-220,bovada,-20.6,12.42,True,1,20.6,[2.5],1,2025-11-08,Kevin Huerter,Chicago Bulls @ Milwaukee Bucks
