strategy_rank,strategy_side,strategy_market,strategy_category,strategy_category_type,strategy_edge,strategy_implied,strategy_hit_rate,strategy_bet_won,date,player,game,matchup,opponent,home_away,market,line,actual,hit_over,n_books,n_distinct_lines,prop_min_line,prop_max_line,prop_line_spread,is_min_line,is_max_line,total_vig,over_vig,under_vig,fair_over,fair_under,implied_over_prob,implied_under_prob,error,error_pct,abs_error,cat_liquidity,cat_vig_structure,cat_line_quartile,cat_line_position,is_consensus_line,lst_bookmakers,lst_over_odds,lst_under_odds,lst_implied_over,lst_implied_under,lst_total_vig,lst_over_vig,lst_under_vig,lst_fair_over,lst_fair_under,lst_errors,lst_error_pcts,lst_lines,lst_hit_over,lst_actuals,lst_distinct_lines,n,prop_n_books,prop_n_distinct_lines,prop_line_std,prop_line_mean,prop_min_vig,prop_over_odds_min,prop_over_odds_max,prop_implied_over_min,prop_implied_over_max,prop_over_odds_spread,prop_implied_range,avg_line,std_line,abs_error_pct,avg_error,avg_error_pct,std_error,hit_over_rate,avg_total_vig,avg_over_vig,avg_under_vig,avg_fair_over,avg_fair_under,line_over_odds_min,line_over_odds_max,line_under_odds_min,line_under_odds_max,line_over_odds_spread,line_under_odds_spread,line_implied_over_min,line_implied_over_max,line_implied_range,line_vig_min,line_vig_max,line_vig_range,bookmaker,over_odds,under_odds,cat_market_structure
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-28,Jimmy Butler,Los Angeles Clippers @ Golden State Warriors,GSW vs. LAC,LAC,HOME,player_steals,1.5,0,0,3,1,1.5,1.5,0.0,1,1,0.07174206786609898,0.030621349831853457,0.04112071803424552,0.42672994085277055,0.5732700591472294,0.457351290684624,0.6143907771814748,1.5,1.0,1.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[120.0, 116.0, 120.0]","[-160.0, -158.0, -160.0]","[0.45454545454545453, 0.46296296296296297, 0.45454545454545453]","[0.6153846153846154, 0.6124031007751938, 0.6153846153846154]","[0.06993006993007006, 0.0753660637381568, 0.06993006993007006]","[0.029708853238265054, 0.032446343019030266, 0.029708853238265054]","[0.040221216691805006, 0.04291972071912653, 0.040221216691805006]","[0.4248366013071895, 0.4305166199439327, 0.4248366013071895]","[0.5751633986928104, 0.5694833800560672, 0.5751633986928104]","[1.5, 1.5, 1.5]","[1.0, 1.0, 1.0]","[1.5, 1.5, 1.5]","[0, 0, 0]","[0, 0, 0]",[1.5],3,3,1,0.0,1.5,0.06993006993007006,116.0,120.0,0.45454545454545453,0.46296296296296297,4.0,0.008417508417508435,1.5,0,1.0,1.5,1.0,0,0.0,0.07174206786609898,0.030621349831853457,0.04112071803424552,0.42672994085277055,0.5732700591472294,116.0,120.0,-160.0,-158.0,4.0,2.0,0.45454545454545453,0.46296296296296297,0.008417508417508435,0.06993006993007006,0.0753660637381568,0.0054359938080867365,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-28,Kawhi Leonard,Los Angeles Clippers @ Golden State Warriors,LAC @ GSW,GSW,AWAY,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.0705575111984529,0.03049141176771314,0.040066099430739764,0.4321097125981171,0.5678902874018829,0.4626011243658303,0.6079563868326227,0.5,0.3333333333333333,0.5,medium (3-4 books),symmetric (<= 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[121.0, 108.0, 120.0]","[-162.0, -144.0, -160.0]","[0.45248868778280543, 0.4807692307692308, 0.45454545454545453]","[0.6183206106870229, 0.5901639344262295, 0.6153846153846154]","[0.07080929846982831, 0.07093316519546033, 0.06993006993007006]","[0.029921673815514027, 0.031843708249360336, 0.029708853238265054]","[0.04088762465431428, 0.0390894569461, 0.040221216691805006]","[0.4225670139672914, 0.44892552251987045, 0.4248366013071895]","[0.5774329860327087, 0.5510744774801295, 0.5751633986928104]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06993006993007006,108.0,121.0,0.45248868778280543,0.4807692307692308,13.0,0.02828054298642535,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.0705575111984529,0.03049141176771314,0.040066099430739764,0.4321097125981171,0.5678902874018829,108.0,121.0,-162.0,-144.0,13.0,18.0,0.45248868778280543,0.4807692307692308,0.02828054298642535,0.06993006993007006,0.07093316519546033,0.0010030952653902747,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-28,OG Anunoby,New York Knicks @ Milwaukee Bucks,NYK @ MIL,MIL,AWAY,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.0697933205672522,0.03347413353863813,0.036319187028614065,0.4790794582691407,0.5209205417308594,0.5125535918077789,0.5572397287594734,0.5,0.3333333333333333,0.5,medium (3-4 books),symmetric (<= 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[-102.0, -114.0, 100.0]","[-130.0, -118.0, -130.0]","[0.504950495049505, 0.5327102803738317, 0.5]","[0.5652173913043478, 0.5412844036697247, 0.5652173913043478]","[0.07016788635385263, 0.0739946840435563, 0.06521739130434767]","[0.03310817807444455, 0.03670197764351074, 0.030612244897959107]","[0.03705970827940808, 0.03729270640004556, 0.034605146406388565]","[0.4718423169750604, 0.496008302730321, 0.4693877551020409]","[0.5281576830249397, 0.5039916972696792, 0.5306122448979592]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06521739130434767,-114.0,100.0,0.5,0.5327102803738317,214.0,0.032710280373831724,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.0697933205672522,0.03347413353863813,0.036319187028614065,0.4790794582691407,0.5209205417308594,-114.0,100.0,-130.0,-118.0,214.0,12.0,0.5,0.5327102803738317,0.032710280373831724,0.06521739130434767,0.0739946840435563,0.00877729273920863,,,,odds_disagree
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,0,2025-10-28,Stephen Curry,Los Angeles Clippers @ Golden State Warriors,GSW vs. LAC,LAC,HOME,player_steals,1.5,2,1,3,1,1.5,1.5,0.0,1,1,0.06935394117970745,0.026081150650627716,0.04327279052907973,0.3759274218072268,0.6240725781927732,0.40200857245785454,0.6673453687218528,-0.5,-0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[154.0, 138.0, 155.0]","[-207.0, -186.0, -210.0]","[0.3937007874015748, 0.42016806722689076, 0.39215686274509803]","[0.6742671009771987, 0.6503496503496503, 0.6774193548387096]","[0.06796788837877354, 0.07051771757654107, 0.06957621758380772]","[0.02505600726756585, 0.027677536404032976, 0.02550990828028432]","[0.042911881111207695, 0.042840181172508096, 0.0440663093035234]","[0.368644780134009, 0.3924905308228578, 0.3666469544648137]","[0.631355219865991, 0.6075094691771422, 0.6333530455351862]","[-0.5, -0.5, -0.5]","[-0.3333333333333333, -0.3333333333333333, -0.3333333333333333]","[1.5, 1.5, 1.5]","[1, 1, 1]","[2, 2, 2]",[1.5],3,3,1,0.0,1.5,0.06796788837877354,138.0,155.0,0.39215686274509803,0.42016806722689076,17.0,0.02801120448179273,1.5,0,0.3333333333333333,-0.5,-0.3333333333333333,0,1.0,0.06935394117970745,0.026081150650627716,0.04327279052907973,0.3759274218072268,0.6240725781927732,138.0,155.0,-210.0,-186.0,17.0,24.0,0.39215686274509803,0.42016806722689076,0.02801120448179273,0.06796788837877354,0.07051771757654107,0.002549829197767528,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-29,Donovan Mitchell,Cleveland Cavaliers @ Boston Celtics,CLE @ BOS,BOS,AWAY,player_steals,1.5,0,0,3,1,1.5,1.5,0.0,1,1,0.06824968698261331,0.027454382502253776,0.04079530448035954,0.4024567123704779,0.597543287629522,0.42991109487273166,0.6383385921098816,1.5,1.0,1.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[138.0, 130.0, 130.0]","[-186.0, -174.0, -170.0]","[0.42016806722689076, 0.43478260869565216, 0.43478260869565216]","[0.6503496503496503, 0.635036496350365, 0.6296296296296297]","[0.07051771757654107, 0.06981910504601702, 0.06441223832528187]","[0.027677536404032976, 0.028375014509950558, 0.02631059659277779]","[0.042840181172508096, 0.04144409053606646, 0.03810164173250408]","[0.3924905308228578, 0.4064075941857016, 0.40847201210287437]","[0.6075094691771422, 0.5935924058142985, 0.5915279878971256]","[1.5, 1.5, 1.5]","[1.0, 1.0, 1.0]","[1.5, 1.5, 1.5]","[0, 0, 0]","[0, 0, 0]",[1.5],3,3,1,0.0,1.5,0.06441223832528187,130.0,138.0,0.42016806722689076,0.43478260869565216,8.0,0.0146145414687614,1.5,0,1.0,1.5,1.0,0,0.0,0.06824968698261331,0.027454382502253776,0.04079530448035954,0.4024567123704779,0.597543287629522,130.0,138.0,-186.0,-170.0,8.0,16.0,0.42016806722689076,0.43478260869565216,0.0146145414687614,0.06441223832528187,0.07051771757654107,0.006105479251259205,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-30,Bam Adebayo,Miami Heat @ San Antonio Spurs,MIA @ SAS,SAS,AWAY,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06876122314153814,0.022938995089099135,0.045822228052439,0.3337519330304004,0.6662480669695996,0.3566909281194996,0.7120702950220386,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[173.0, 194.0, 175.0]","[-234.0, -270.0, -240.0]","[0.3663003663003663, 0.3401360544217687, 0.36363636363636365]","[0.7005988023952096, 0.7297297297297297, 0.7058823529411765]","[0.06689916869557577, 0.06986578415149847, 0.06951871657754016]","[0.02296860914076837, 0.022212012490165356, 0.023636363636363678]","[0.0439305595548074, 0.04765377166133311, 0.045882352941176485]","[0.3433317571595979, 0.31792404193160334, 0.33999999999999997]","[0.6566682428404021, 0.6820759580683966, 0.66]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06689916869557577,173.0,194.0,0.3401360544217687,0.3663003663003663,21.0,0.02616431187859758,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06876122314153814,0.022938995089099135,0.045822228052439,0.3337519330304004,0.6662480669695996,173.0,194.0,-270.0,-234.0,21.0,36.0,0.3401360544217687,0.3663003663003663,0.02616431187859758,0.06689916869557577,0.06986578415149847,0.0029666154559226943,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-30,Devin Vassell,Miami Heat @ San Antonio Spurs,SAS vs. MIA,MIA,HOME,player_steals,1.5,0,0,3,1,1.5,1.5,0.0,1,1,0.06738171676931008,0.025801818190242742,0.04157989857906733,0.38297379217436894,0.6170262078256311,0.40877561036461163,0.6586061064046984,1.5,1.0,1.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[141.0, 148.0, 145.0]","[-189.0, -200.0, -190.0]","[0.4149377593360996, 0.4032258064516129, 0.40816326530612246]","[0.6539792387543253, 0.6666666666666666, 0.6551724137931034]","[0.0689169980904249, 0.06989247311827945, 0.06333567909922588]","[0.026752558728972586, 0.026341384341060092, 0.02431151150069555]","[0.04216443936145231, 0.04355108877721936, 0.039024167598530335]","[0.388185200607127, 0.3768844221105528, 0.3838517538054269]","[0.611814799392873, 0.6231155778894473, 0.6161482461945731]","[1.5, 1.5, 1.5]","[1.0, 1.0, 1.0]","[1.5, 1.5, 1.5]","[0, 0, 0]","[0, 0, 0]",[1.5],3,3,1,0.0,1.5,0.06333567909922588,141.0,148.0,0.4032258064516129,0.4149377593360996,7.0,0.011711952884486732,1.5,0,1.0,1.5,1.0,0,0.0,0.06738171676931008,0.025801818190242742,0.04157989857906733,0.38297379217436894,0.6170262078256311,141.0,148.0,-200.0,-189.0,7.0,11.0,0.4032258064516129,0.4149377593360996,0.011711952884486732,0.06333567909922588,0.06989247311827945,0.006556794019053569,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-10-30,Victor Wembanyama,Miami Heat @ San Antonio Spurs,SAS vs. MIA,MIA,HOME,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06920747250207054,0.02754360667104851,0.04166386583102203,0.39803454828866097,0.601965451711339,0.42557815495970946,0.643629317542361,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[132.0, 138.0, 135.0]","[-176.0, -186.0, -180.0]","[0.43103448275862066, 0.42016806722689076, 0.425531914893617]","[0.6376811594202898, 0.6503496503496503, 0.6428571428571429]","[0.06871564217891057, 0.07051771757654107, 0.06838905775075999]","[0.02771439858747271, 0.027677536404032976, 0.027238885021639847]","[0.041001243591437864, 0.042840181172508096, 0.04115017272912014]","[0.40332008417114795, 0.3924905308228578, 0.3982930298719772]","[0.5966799158288519, 0.6075094691771422, 0.6017069701280228]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06838905775075999,132.0,138.0,0.42016806722689076,0.43103448275862066,6.0,0.0108664155317299,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06920747250207054,0.02754360667104851,0.04166386583102203,0.39803454828866097,0.601965451711339,132.0,138.0,-186.0,-176.0,6.0,10.0,0.42016806722689076,0.43103448275862066,0.0108664155317299,0.06838905775075999,0.07051771757654107,0.0021286598257810874,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-11-01,Alperen Sengun,Houston Rockets @ Boston Celtics,HOU @ BOS,BOS,AWAY,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06909595805754239,0.025119168082387233,0.04397678997515516,0.36354520351867053,0.6364547964813295,0.38866437160105777,0.6804315864564846,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[162.0, 155.0, 155.0]","[-220.0, -209.0, -210.0]","[0.3816793893129771, 0.39215686274509803, 0.39215686274509803]","[0.6875, 0.6763754045307443, 0.6774193548387096]","[0.06917938931297712, 0.06853226727584233, 0.06957621758380772]","[0.024695899799367094, 0.025151696167510285, 0.02550990828028432]","[0.04448348951361003, 0.043380571108332044, 0.0440663093035234]","[0.35698348951361003, 0.36700516657758775, 0.3666469544648137]","[0.64301651048639, 0.6329948334224123, 0.6333530455351862]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06853226727584233,155.0,162.0,0.3816793893129771,0.39215686274509803,7.0,0.01047747343212091,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06909595805754239,0.025119168082387233,0.04397678997515516,0.36354520351867053,0.6364547964813295,155.0,162.0,-220.0,-209.0,7.0,11.0,0.3816793893129771,0.39215686274509803,0.01047747343212091,0.06853226727584233,0.06957621758380772,0.0010439503079653911,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-11-01,Amen Thompson,Houston Rockets @ Boston Celtics,HOU @ BOS,BOS,AWAY,player_steals,1.5,0,0,3,1,1.5,1.5,0.0,1,1,0.06844744904600426,0.026170363638549632,0.04227708540745464,0.38217175863546116,0.6178282413645387,0.40834212227401084,0.6601053267719933,1.5,1.0,1.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[138.0, 147.0, 150.0]","[-186.0, -197.0, -200.0]","[0.42016806722689076, 0.4048582995951417, 0.4]","[0.6503496503496503, 0.6632996632996633, 0.6666666666666666]","[0.07051771757654107, 0.06815796289480508, 0.06666666666666665]","[0.027677536404032976, 0.025833554511615897, 0.025000000000000022]","[0.042840181172508096, 0.04232440838318918, 0.04166666666666663]","[0.3924905308228578, 0.3790247450835258, 0.375]","[0.6075094691771422, 0.6209752549164741, 0.625]","[1.5, 1.5, 1.5]","[1.0, 1.0, 1.0]","[1.5, 1.5, 1.5]","[0, 0, 0]","[0, 0, 0]",[1.5],3,3,1,0.0,1.5,0.06666666666666665,138.0,150.0,0.4,0.42016806722689076,12.0,0.02016806722689074,1.5,0,1.0,1.5,1.0,0,0.0,0.06844744904600426,0.026170363638549632,0.04227708540745464,0.38217175863546116,0.6178282413645387,138.0,150.0,-200.0,-186.0,12.0,14.0,0.4,0.42016806722689076,0.02016806722689074,0.06666666666666665,0.07051771757654107,0.0038510509098744206,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-11-03,Alperen Sengun,Dallas Mavericks @ Houston Rockets,HOU vs. DAL,DAL,HOME,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06706043187167182,0.025042326526373854,0.042018105345297964,0.37373991336020945,0.6262600866397906,0.3987822398865833,0.6682781919850885,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[162.0, 146.0, 145.0]","[-220.0, -196.0, -190.0]","[0.3816793893129771, 0.4065040650406504, 0.40816326530612246]","[0.6875, 0.6621621621621622, 0.6551724137931034]","[0.06917938931297712, 0.06866622720281246, 0.06333567909922588]","[0.024695899799367094, 0.026119568279058925, 0.02431151150069555]","[0.04448348951361003, 0.04254665892375353, 0.039024167598530335]","[0.35698348951361003, 0.3803844967615915, 0.3838517538054269]","[0.64301651048639, 0.6196155032384086, 0.6161482461945731]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06333567909922588,145.0,162.0,0.3816793893129771,0.40816326530612246,17.0,0.026483875993145334,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06706043187167182,0.025042326526373854,0.042018105345297964,0.37373991336020945,0.6262600866397906,145.0,162.0,-220.0,-190.0,17.0,30.0,0.3816793893129771,0.40816326530612246,0.026483875993145334,0.06333567909922588,0.06917938931297712,0.005843710213751241,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-11-03,Amen Thompson,Dallas Mavericks @ Houston Rockets,HOU vs. DAL,DAL,HOME,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.0683459625597922,0.02734502252476682,0.04100094003502538,0.39982340412064726,0.6001765958793527,0.4271684266454141,0.641177535914378,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[124.0, 139.0, 140.0]","[-166.0, -186.0, -185.0]","[0.44642857142857145, 0.41841004184100417, 0.4166666666666667]","[0.6240601503759399, 0.6503496503496503, 0.6491228070175439]","[0.07048872180451138, 0.06875969219065464, 0.06578947368421056]","[0.029396086792926157, 0.02691881617232078, 0.02572016460905352]","[0.04109263501158522, 0.04184087601833386, 0.040069309075157045]","[0.4170324846356453, 0.3914912256686834, 0.39094650205761317]","[0.5829675153643546, 0.6085087743313164, 0.6090534979423868]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06578947368421056,124.0,140.0,0.4166666666666667,0.44642857142857145,16.0,0.029761904761904767,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.0683459625597922,0.02734502252476682,0.04100094003502538,0.39982340412064726,0.6001765958793527,124.0,140.0,-186.0,-166.0,16.0,20.0,0.4166666666666667,0.44642857142857145,0.029761904761904767,0.06578947368421056,0.07048872180451138,0.004699248120300814,,,,consensus
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-11-03,Jrue Holiday,Los Angeles Lakers @ Portland Trail Blazers,POR vs. LAL,LAL,HOME,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06966050637714677,0.027086460729634665,0.042574045647512104,0.3890526231541704,0.6109473768458297,0.416139083883805,0.6535214224933417,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[154.0, 133.0, 135.0]","[-210.0, -178.0, -180.0]","[0.3937007874015748, 0.4291845493562232, 0.425531914893617]","[0.6774193548387096, 0.6402877697841727, 0.6428571428571429]","[0.07112014224028446, 0.06947231914039587, 0.06838905775075999]","[0.026140910711985044, 0.027879586455279104, 0.027238885021639847]","[0.04497923152829941, 0.04159273268511676, 0.04115017272912014]","[0.3675598766895898, 0.4013049629009441, 0.3982930298719772]","[0.6324401233104102, 0.5986950370990559, 0.6017069701280228]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06838905775075999,133.0,154.0,0.3937007874015748,0.4291845493562232,21.0,0.03548376195464836,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06966050637714677,0.027086460729634665,0.042574045647512104,0.3890526231541704,0.6109473768458297,133.0,154.0,-210.0,-178.0,21.0,32.0,0.3937007874015748,0.4291845493562232,0.03548376195464836,0.06838905775075999,0.07112014224028446,0.0027310844895244712,,,,odds_disagree
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,0,2025-11-05,Luka Doncic,San Antonio Spurs @ Los Angeles Lakers,LAL vs. SAS,SAS,HOME,player_steals,1.5,5,1,3,1,1.5,1.5,0.0,1,1,0.06795795846896592,0.02845747836129166,0.03950048010767426,0.4183410150473712,0.5816589849526288,0.4467984934086629,0.6211594650603031,-3.5,-2.3333333333333335,3.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[136.0, 100.0, 140.0]","[-182.0, -132.0, -185.0]","[0.423728813559322, 0.5, 0.4166666666666667]","[0.6453900709219859, 0.5689655172413793, 0.6491228070175439]","[0.06911888448130776, 0.06896551724137945, 0.06578947368421056]","[0.027394205958692353, 0.032258064516129115, 0.02572016460905352]","[0.04172467852261541, 0.036707452725250334, 0.040069309075157045]","[0.39633460760062966, 0.4677419354838709, 0.39094650205761317]","[0.6036653923993704, 0.532258064516129, 0.6090534979423868]","[-3.5, -3.5, -3.5]","[-2.3333333333333335, -2.3333333333333335, -2.3333333333333335]","[1.5, 1.5, 1.5]","[1, 1, 1]","[5, 5, 5]",[1.5],3,3,1,0.0,1.5,0.06578947368421056,100.0,140.0,0.4166666666666667,0.5,40.0,0.08333333333333331,1.5,0,2.3333333333333335,-3.5,-2.3333333333333335,0,1.0,0.06795795846896592,0.02845747836129166,0.03950048010767426,0.4183410150473712,0.5816589849526288,100.0,140.0,-185.0,-132.0,40.0,53.0,0.4166666666666667,0.5,0.08333333333333331,0.06578947368421056,0.06911888448130776,0.0033294107970971987,,,,odds_disagree
1,UNDER,steals,medium (3-4 books),LIQUIDITY,0.13375881460088435,0.6233840425419728,0.7571428571428571,1,2025-11-05,Victor Wembanyama,San Antonio Spurs @ Los Angeles Lakers,SAS @ LAL,LAL,AWAY,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06880043446718896,0.02633121664586648,0.04246921782132248,0.3825993172195971,0.6174006827804028,0.4089305338654636,0.6598699006017253,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel', 'bovada']","[155.0, 126.0, 155.0]","[-208.0, -168.0, -210.0]","[0.39215686274509803, 0.4424778761061947, 0.39215686274509803]","[0.6753246753246753, 0.6268656716417911, 0.6774193548387096]","[0.06748153806977336, 0.06934354774798579, 0.06957621758380772]","[0.02479045053135759, 0.028693291125957532, 0.02550990828028432]","[0.04269108753841577, 0.04065025662202826, 0.0440663093035234]","[0.36736641221374045, 0.4137845849802372, 0.3666469544648137]","[0.6326335877862596, 0.5862154150197628, 0.6333530455351862]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06748153806977336,126.0,155.0,0.39215686274509803,0.4424778761061947,29.0,0.05032101336109668,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06880043446718896,0.02633121664586648,0.04246921782132248,0.3825993172195971,0.6174006827804028,126.0,155.0,-210.0,-168.0,29.0,42.0,0.39215686274509803,0.4424778761061947,0.05032101336109668,0.06748153806977336,0.06957621758380772,0.002094679514034359,,,,odds_disagree
